date,returns
10-17-2016,-0.33735079563553333
10-14-2016,0.013064892465721156
10-13-2016,-0.06370273149444777
10-12-2016,-0.4130828412647808
10-11-2016,0.7673341638895907
10-10-2016,0.4876138019166496
10-07-2016,-0.15361277039517934
10-06-2016,0.3414997252843169
10-05-2016,-0.27856851611814104
10-04-2016,0.3702499244300923
10-03-2016,-0.40345537902993
09-30-2016,0.013712936080735665
09-29-2016,0.21071782628739805
09-28-2016,0.20455921979930275
09-27-2016,-0.17616766995513342
09-26-2016,-0.43085390791067063
09-23-2016,0.6889096357905057
09-22-2016,-0.13691013725591222
09-21-2016,0.04313914340761498
09-20-2016,-0.2660137541919339
09-19-2016,-0.411379844189995
09-16-2016,-0.11837424042642275
09-15-2016,-0.1934046599369605
09-14-2016,0.806806078017968
09-13-2016,0.372761922046278
09-12-2016,-0.027154121495498937
09-09-2016,-0.12159991770880607
09-08-2016,0.2511003597177323
09-07-2016,0.5760309438951241
09-06-2016,0.0029079804271624423
09-02-2016,0.003779821847615209
09-01-2016,-0.09981938080140904
08-31-2016,0.1929887232295599
08-30-2016,-0.004259260000881047
08-29-2016,-0.10069731675721472
08-26-2016,0.10683315416478383
08-25-2016,0.05960558276442644
08-24-2016,0.11371952399860963
08-23-2016,-0.17670489379838986
08-22-2016,0.017823900846702108
08-19-2016,0.15389650703946284
08-18-2016,-0.13295772957033877
08-17-2016,-0.24969995071379772
08-16-2016,0.30640849546251925
08-15-2016,0.3862597729506184
08-12-2016,-0.3210562343743781
08-11-2016,0.144782067854704
08-10-2016,-0.08765651218208302
08-09-2016,-0.061418928124828354
08-08-2016,-0.3086345752201011
08-05-2016,0.47958407291128896
08-04-2016,-0.09250816840818656
08-03-2016,-0.10686821567518584
08-02-2016,-0.11400465590548658
08-01-2016,0.3762277487220596
07-29-2016,-0.30439428160219056
07-28-2016,-0.5682504010511905
07-27-2016,0.6419827929042876
07-26-2016,0.3926635470475254
07-25-2016,0.426269446040356
07-22-2016,-0.1341922586574753
07-21-2016,0.24456035263857834
07-20-2016,0.10496433882631416
07-19-2016,-0.34838574382923027
07-18-2016,0.21093271093098548
07-15-2016,-0.22564833826524358
07-14-2016,0.5031183364268682
07-13-2016,0.07136487599050012
07-12-2016,0.015655341922412514
07-11-2016,-0.17699016913435872
07-08-2016,0.15006409420563402
07-07-2016,-0.18771253048151013
07-06-2016,0.11708555899774807
07-05-2016,0.06449839279443215
07-01-2016,-0.2737392161189603
06-30-2016,-0.019015353697075847
06-29-2016,-0.09677132704497778
06-28-2016,-0.13249644139395603
06-27-2016,-0.3809407972948993
06-24-2016,1.3359466246272083
06-23-2016,0.10339342160931461
06-22-2016,-0.17799955764807185
06-21-2016,0.0329669959238811
06-20-2016,-0.43594647468728764
06-17-2016,0.9474759563013349
06-16-2016,0.06390129035174359
06-15-2016,-0.07787552802923618
06-14-2016,-0.1601386347057984
06-13-2016,0.1988954286667119
06-10-2016,0.19215495572142682
06-09-2016,0.27595869385126176
06-08-2016,-0.06967234804959514
06-07-2016,-0.03791151007208156
06-06-2016,-0.18285930469188302
06-03-2016,-0.2907749878083978
06-02-2016,0.3776850978557951
06-01-2016,-0.31044179890653156
05-31-2016,0.1641653394325565
05-27-2016,-0.3548643300593194
05-26-2016,0.4577662015747174
05-25-2016,0.09965613716084616
05-24-2016,-0.07571203948547033
05-23-2016,0.1871192464814803
05-20-2016,0.05202886791647094
05-19-2016,-0.27626320624521794
05-18-2016,-0.10347111519786063
05-17-2016,-0.2341311480248142
05-16-2016,0.37994909756128054
05-13-2016,-0.4182933194120293
05-12-2016,1.6572791655897123
05-11-2016,-0.14746790111128275
05-10-2016,0.02278327867653926
05-09-2016,-0.24630384619309992
05-06-2016,0.217589222774829
05-05-2016,-0.12516552215422247
05-04-2016,-0.27811801589466306
05-03-2016,0.1800488844459306
05-02-2016,-0.2972557223995665
04-29-2016,-0.16671648264423258
04-28-2016,-0.28236341341682775
04-27-2016,1.0458762573267912
04-26-2016,0.9983229276914315
04-25-2016,-0.1677853130058821
04-22-2016,0.06752537237511103
04-21-2016,0.030756723965185098
04-20-2016,-0.05477398881125972
04-19-2016,-0.4675419092612721
04-18-2016,0.29575621910229855
04-15-2016,0.8426282045368513
04-14-2016,-0.23403551266734815
04-13-2016,0.22124409135099554
04-12-2016,-0.07396724198213532
04-11-2016,0.24704614672199762
04-08-2016,-0.2584794541956181
04-07-2016,0.2044302855199218
04-06-2016,-0.006568241308851931
04-05-2016,-0.2885076867017859
04-04-2016,0.44377661702214005
04-01-2016,-0.0005600567264574251
03-31-2016,-0.43228516018313484
03-30-2016,0.46204000162487546
03-29-2016,0.6067943574519101
03-28-2016,-0.25720715472092615
03-24-2016,0.016708233646825072
03-23-2016,-0.20776729402246152
03-22-2016,-0.08614288195386274
03-21-2016,-0.196865950365852
03-18-2016,0.28426105740716234
03-17-2016,-0.10136903180083341
03-16-2016,-0.04403146431989391
03-15-2016,0.5978479396007236
03-14-2016,-0.08509029603035029
03-11-2016,-0.18217512263761043
03-10-2016,0.2320405689603838
03-09-2016,-0.12765333318110972
03-08-2016,-0.1317975565635301
03-07-2016,-0.22015563965771434
03-04-2016,0.24622311737104344
03-03-2016,0.1141462835201914
03-02-2016,-0.34196712224161385
03-01-2016,0.43135933988706415
02-29-2016,0.2147258759929028
02-26-2016,0.051063677363375304
02-25-2016,-0.23921963264028914
02-24-2016,0.13502681510318826
02-23-2016,-0.06820517212600725
02-22-2016,-0.030909980566895513
02-19-2016,-0.09345766609723799
02-18-2016,-0.13022375578154258
02-17-2016,-0.0855045085893987
02-16-2016,0.21576795599635115
02-12-2016,-0.19417645765344507
02-11-2016,0.18258036202447686
02-10-2016,-0.04483510990398522
02-09-2016,-0.17937677447121625
02-08-2016,0.16380069190304877
02-05-2016,-0.0011531330971405965
02-04-2016,0.011038089696319496
02-03-2016,0.2303993753281662
02-02-2016,-0.08759198428880394
02-01-2016,-0.3643936187533555
01-29-2016,0.15693001782993804
01-28-2016,-0.5825225980532875
01-27-2016,0.7764384624735016
01-26-2016,0.4495161795575884
01-25-2016,-0.21285475071172366
01-22-2016,0.2614766384140721
01-21-2016,-0.2788845768796972
01-20-2016,0.3625444681236896
01-19-2016,-0.33502242800617094
01-15-2016,0.26379183945601375
01-14-2016,0.011699236339176956
01-13-2016,0.27027999036583367
01-12-2016,-0.01176432105291548
01-11-2016,-0.29744673918545966
01-08-2016,-0.12696818084714773
01-07-2016,0.18459716867958795
01-06-2016,0.22703299486053233
01-05-2016,-0.17529198010323435
01-04-2016,0.653521325949868
12-31-2015,0.6226175078807114
12-30-2015,-0.18484436593770254
12-29-2015,0.15829088372207978
12-28-2015,0.9640243059335073
12-24-2015,-0.5836564101304716
12-23-2015,-0.004026091751024044
12-22-2015,-0.3110118361584355
12-21-2015,-0.5065944174222212
12-18-2015,1.1542827081256226
12-17-2015,-0.20387540079995423
12-16-2015,0.054673522856555336
12-15-2015,-0.17969008459207242
12-14-2015,0.38641355175144326
12-11-2015,0.6049909000279228
12-10-2015,-0.3698905966018208
12-09-2015,0.35127077233823334
12-08-2015,0.0693549348778586
12-07-2015,-0.4446879939737934
12-04-2015,0.3898883674570224
12-03-2015,0.2450969870723141
12-02-2015,-0.042057708895239104
12-01-2015,-0.110462287675941
11-30-2015,2.003141622104719
11-27-2015,-0.3900197715499515
11-25-2015,-0.5003102106544814
11-24-2015,0.31772908808082917
11-23-2015,-0.05263111229950766
11-20-2015,-0.20807375862150204
11-19-2015,-0.07239205002230652
11-18-2015,0.69214828311001
11-17-2015,-0.2761614026887292
11-16-2015,-0.16820121834691798
11-13-2015,0.40850384246810795
11-12-2015,-0.28069353222416815
11-11-2015,-0.23525193195073915
11-10-2015,0.7456592367514723
11-09-2015,0.02509275766447494
11-06-2015,-0.1646006541149677
11-05-2015,-0.1188202125159153
11-04-2015,-0.013904662530194001
11-03-2015,0.41348938292503057
11-02-2015,-0.34765316917036426
10-30-2015,-0.03634934427780294
10-29-2015,-0.40120953319358416
10-28-2015,0.22418382357149808
10-27-2015,0.05352655836096543
10-26-2015,0.11735268907526505
10-23-2015,0.4252361634892555
10-22-2015,-0.015897309361165294
10-21-2015,-0.135615527301094
10-20-2015,0.6454689755451037
10-19-2015,-0.2414689270346512
10-16-2015,0.04138609331579172
10-15-2015,-0.15269057716546383
10-14-2015,0.34533887843042516
10-13-2015,0.08474857095518185
10-12-2015,-0.42259934116840836
10-09-2015,-0.14865278928896208
10-08-2015,0.32532552274056437
10-07-2015,-0.04280713069906065
10-06-2015,-0.06161109832041234
10-05-2015,-0.10263770834755981
10-02-2015,-0.0924358703626361
10-01-2015,-0.017104377328010217
09-30-2015,-0.11345661327145783
09-29-2015,0.4447070015040116
09-28-2015,-0.0956287234030049
09-25-2015,0.11813048623069039
09-24-2015,0.4044767142485904
09-23-2015,-0.28978264260437425
09-22-2015,0.0024729020459474255
09-21-2015,-0.323931234246629
09-18-2015,0.15866839739139743
09-17-2015,0.7246872092097677
09-16-2015,-0.1423050677814193
09-15-2015,-0.2573919274896639
09-14-2015,0.16924527590873475
09-11-2015,-0.20634081490146308
09-10-2015,-0.260178376856664
09-09-2015,0.5500580505016207
09-08-2015,0.096953453225779
09-04-2015,-0.06081888734893566
09-03-2015,-0.13984550228561504
09-02-2015,-0.19463700451787513
09-01-2015,0.3666522548371648
08-31-2015,0.05764879499173197
08-28-2015,-0.37169835710612653
08-27-2015,-0.12563785970681918
08-26-2015,-0.06589655049629109
08-25-2015,-0.36129728555782537
08-24-2015,0.2645152712009921
08-21-2015,0.8725902723880027
08-20-2015,0.4186492666378249
08-19-2015,0.3971504866161885
08-18-2015,-0.15467962439291233
08-17-2015,-0.04763088873398899
08-14-2015,-0.11550802233790822
08-13-2015,-0.5226877332987431
08-12-2015,0.04741102786740401
08-11-2015,0.7666968623314078
08-10-2015,0.42102460525044927
08-07-2015,-0.2690324601383966
08-06-2015,-0.4622825651298735
08-05-2015,-0.20746292634484917
08-04-2015,0.7740179457038736
08-03-2015,0.6317137621673504
07-31-2015,0.2752649943196599
07-30-2015,-0.09141404735422111
07-29-2015,0.10094432174432717
07-28-2015,-0.24378160742170718
07-27-2015,0.05438997064963105
07-24-2015,-0.17327872464198243
07-23-2015,-0.5582573940040003
07-22-2015,0.50411648264972
07-21-2015,0.3031606529437598
07-20-2015,0.2758707462908356
07-17-2015,0.2744779500954201
07-16-2015,0.07647275418137726
07-15-2015,0.05921218740575266
07-14-2015,-0.23340428157568804
07-13-2015,-0.32457186414800004
07-10-2015,-0.21935944607597238
07-09-2015,0.2934981944357173
07-08-2015,0.2942649927808728
07-07-2015,0.6730609376598671
07-06-2015,0.031218275641366755
07-02-2015,-0.10013154948453495
07-01-2015,-0.31849569046515896
06-30-2015,-0.09744926647470994
06-29-2015,0.1156104200888827
06-26-2015,0.37975775014794244
06-25-2015,-0.42225748860070994
06-24-2015,0.8263274375387011
06-23-2015,-0.11076834762831071
06-22-2015,-0.3779005556365076
06-19-2015,0.5453595905015982
06-18-2015,0.07561649040735102
06-17-2015,0.04521286839125677
06-16-2015,-0.28404442788877005
06-15-2015,0.19255686794476184
06-12-2015,0.04225265673618183
06-11-2015,-0.09456697516453574
06-10-2015,-0.3029521669209076
06-09-2015,0.06455904728307771
06-08-2015,0.47851578025531344
06-05-2015,-0.07342807114402093
06-04-2015,0.2409852301586436
06-03-2015,-0.07972302295020674
06-02-2015,0.04841776940202375
06-01-2015,-0.3689074808155544
05-29-2015,0.6556776232588557
05-28-2015,-0.3294537986683291
05-27-2015,-0.35169974748774924
05-26-2015,0.5505220505004258
05-22-2015,0.14763539543710197
05-21-2015,0.08984880289997524
05-20-2015,-0.183233572109038
05-19-2015,-0.12282467762560316
05-18-2015,0.33173347783348395
05-15-2015,-0.1547541409223224
05-14-2015,0.30290971972721115
05-13-2015,-0.27960523365100753
05-12-2015,0.14569203547351367
05-11-2015,-0.24328590575668768
05-08-2015,0.26420688518065005
05-07-2015,-0.39090269182535703
05-06-2015,0.4641554040176154
05-05-2015,-0.03367169999347693
05-04-2015,-0.12859375781348295
05-01-2015,-0.2966844101507844
04-30-2015,0.31251875904683996
04-29-2015,-0.46700330471645035
04-28-2015,0.2265993779929529
04-27-2015,1.1774786385588345
04-24-2015,-0.02720062191477022
04-23-2015,0.21554916204581628
04-22-2015,0.16091995768652417
04-21-2015,-0.3106889252015384
04-20-2015,-0.09436133070382793
04-17-2015,0.8314734325903143
04-16-2015,-0.020760210613453674
04-15-2015,0.13500023291262667
04-14-2015,-0.29810238782912957
04-13-2015,-0.09512378000442073
04-10-2015,0.23716245432286087
04-09-2015,-0.12979821208804046
04-08-2015,0.0661760900493507
04-07-2015,-0.05865753794801443
04-06-2015,0.15437069452014332
04-02-2015,-0.20681951748777375
04-01-2015,-0.03490369917449172
03-31-2015,-0.10635142454288958
03-30-2015,0.19100516255045907
03-27-2015,-0.16872469894552714
03-26-2015,-0.07902998764286491
03-25-2015,0.5728243974600564
03-24-2015,-0.12907483634040431
03-23-2015,-0.45105758288330633
03-20-2015,0.4995830776548702
03-19-2015,-0.2981641371976459
03-18-2015,0.27924292885042823
03-17-2015,0.42227455309232514
03-16-2015,-0.3078105213425909
03-13-2015,0.07163708061988823
03-12-2015,-0.2984705719583236
03-11-2015,0.001196574061721507
03-10-2015,-0.22220988595456284
03-09-2015,0.21534848135816037
03-06-2015,0.2888488742867518
03-05-2015,0.7847703902629732
03-04-2015,-0.16262685044958014
03-03-2015,-0.2137441427069483
03-02-2015,-0.22443309422338814
02-27-2015,-0.3206646331724019
02-26-2015,0.22186314585661002
02-25-2015,0.07921080635862907
02-24-2015,-0.024600238030459277
02-23-2015,0.44997757741674965
02-20-2015,0.3100990271471189
02-19-2015,-0.1677225365550012
02-18-2015,-0.28915237669887633
02-17-2015,0.16362304994383958
02-13-2015,-0.2712640732462587
02-12-2015,0.012406833943983179
02-11-2015,0.18631784161998677
02-10-2015,0.5944672069129083
02-09-2015,-0.11020700847998426
02-06-2015,0.03456690647890718
02-05-2015,-0.3977704950394473
02-04-2015,0.3512227859796456
02-03-2015,-0.17251364778901834
02-02-2015,-0.250835815447956
01-30-2015,-0.008183327784385774
01-29-2015,-0.4235518498892895
01-28-2015,0.5326878768707122
01-27-2015,0.7183994441497497
01-26-2015,0.1969263934432298
01-23-2015,-0.13628383634305405
01-22-2015,0.10747124237355823
01-21-2015,-0.0265333159839356
01-20-2015,-0.36444044002965353
01-16-2015,0.3082505787483306
01-15-2015,0.2258614918180164
01-14-2015,-0.27030584066685337
01-13-2015,0.3512761428368008
01-12-2015,-0.06872929186533068
01-09-2015,-0.10190338014370766
01-08-2015,0.48019360426813645
01-07-2015,-0.390460609246156
01-06-2015,0.023514248339489233
01-05-2015,0.20826882609794117
01-02-2015,0.28503188063207735
12-31-2014,0.38558582629633736
12-30-2014,0.08270457684576063
12-29-2014,-0.18154977301796738
12-26-2014,1.3288575224845474
12-24-2014,-0.44369994197496204
12-23-2014,-0.4237362979337223
12-22-2014,-0.48922688592314556
12-19-2014,0.4986517183663593
12-18-2014,0.10474179540903837
12-17-2014,-0.12138297460568538
12-16-2014,-0.09561934540173282
12-15-2014,0.19972007636591457
12-12-2014,0.35100087100616234
12-11-2014,-0.06942035059639876
12-10-2014,-0.2598111321884009
12-09-2014,0.04410288069768672
12-08-2014,0.504867246302379
12-05-2014,-0.0910167327959993
12-04-2014,-0.0210773686449573
12-03-2014,-0.2744025419830582
12-02-2014,-0.2918973703653005
12-01-2014,2.377636785282998
11-28-2014,-0.39227881856841
11-26-2014,-0.4068619259260981
11-25-2014,0.4507743848663197
11-24-2014,-0.17013979430107729
11-21-2014,0.3176308430058142
11-20-2014,0.03645587826457469
11-19-2014,-0.053247539151724435
11-18-2014,-0.053966020112815635
11-17-2014,0.0608919222319468
11-14-2014,-0.2597197328656362
11-13-2014,0.2679968576829777
11-12-2014,0.7105896046723862
11-11-2014,0.009071521892904012
11-10-2014,-0.19280771861537327
11-07-2014,-0.03651639533308547
11-06-2014,-0.06591126887409293
11-05-2014,-0.09954355286003767
11-04-2014,-0.2048137476079495
11-03-2014,0.1712228365664907
10-31-2014,0.09800792738017385
10-30-2014,-0.2283843310526886
10-29-2014,0.09627213145541508
10-28-2014,0.40579645879083825
10-27-2014,-0.27343558397987533
10-24-2014,-0.33796508162668465
10-23-2014,0.04118661627461471
10-22-2014,-0.2785845530110447
10-21-2014,0.22068144316572308
10-20-2014,0.13695561352524815
10-17-2014,-0.05508781479991213
10-16-2014,-0.2851288074536131
10-15-2014,0.5847994809491852
10-14-2014,0.18858825746078522
10-13-2014,-0.1921893266183028
10-10-2014,-0.14274268584690253
10-09-2014,0.34791332496723176
10-08-2014,0.36371987549918716
10-07-2014,0.13610904505016871
10-06-2014,-0.14765273236447968
10-03-2014,-0.08979141597478009
10-02-2014,-0.07250659849513177
10-01-2014,-0.06826946132282999
09-30-2014,0.11047286365121851
09-29-2014,-0.20208574242493257
09-26-2014,-0.3735753611662569
09-25-2014,0.6670667045691654
09-24-2014,-0.05717736537684381
09-23-2014,0.20153256704980843
09-22-2014,-0.2557436986949187
09-19-2014,0.9133181539492058
09-18-2014,-0.39197830927997585
09-17-2014,-0.0886854180447842
09-16-2014,0.09150637491525977
09-15-2014,-0.022508187480938458
09-12-2014,0.0043782907345424685
09-11-2014,-0.3810609091152738
09-10-2014,-0.46855042661818963
09-09-2014,3.0961454520309952
09-08-2014,-0.20693638052411864
09-05-2014,-0.3182623243468061
09-04-2014,-0.3165161606635945
09-03-2014,1.3411819470045652
09-02-2014,0.20024681939551686
08-29-2014,-0.34833849492175734
08-28-2014,0.4604654539863413
08-27-2014,0.41387931086540375
08-26-2014,-0.17498947557211786
08-25-2014,-0.0897388804237411
08-22-2014,0.31956591336818074
08-21-2014,-0.3647572453851534
08-20-2014,-0.2405192660523972
08-19-2014,0.45620743294374844
08-18-2014,-0.02817102817102817
08-15-2014,0.7410371318822023
08-14-2014,-0.11906253916530894
08-13-2014,-0.05559994081964788
08-12-2014,-0.07626076260762607
08-11-2014,-0.12611967036904334
08-08-2014,-0.10374430005780223
08-07-2014,0.2114476891954977
08-06-2014,-0.31063951513417837
08-05-2014,0.39979478452374995
08-04-2014,-0.1763105275092247
08-01-2014,-0.14657917421670213
07-31-2014,0.7219933353529233
07-30-2014,-0.234870083211645
07-29-2014,-0.22009110958458367
07-28-2014,0.2725850606179116
07-25-2014,-0.049421592424938224
07-24-2014,-0.5078563895047246
07-23-2014,0.6833885899595993
07-22-2014,0.4124465825635252
07-21-2014,-0.21823237577018484
07-18-2014,-0.12757862403574297
07-17-2014,0.07095061866846099
07-16-2014,0.1764395453615932
07-15-2014,0.06231955150665732
07-14-2014,0.2584514080780763
07-11-2014,-0.14282114599606915
07-10-2014,0.08919749698100779
07-09-2014,-0.44135414430713565
07-08-2014,0.15502585535170363
07-07-2014,1.4667348133392744
07-03-2014,-0.19579132267697172
07-02-2014,-0.25529131674646155
07-01-2014,-0.22920405735142874
06-30-2014,-0.2255228099767293
06-27-2014,0.9623341199546416
06-26-2014,-0.11500176299872522
06-25-2014,-0.055512859924172556
06-24-2014,-0.10660502586167438
06-23-2014,-0.5669487997779936
06-20-2014,1.8399572168430534
06-19-2014,0.06009428895387003
06-18-2014,0.12743053219403888
06-17-2014,-0.1640842495992801
06-16-2014,-0.3478037597432371
06-13-2014,-0.004091398929660816
06-12-2014,0.19850703793699787
06-11-2014,-0.2723290377048919
06-10-2014,-0.16757936090616035
06-09-2014,5.034261790075053
06-06-2014,0.15184973548874675
06-05-2014,-0.09442056503776655
06-04-2014,0.14612728264092825
06-03-2014,-0.20750354405621974
06-02-2014,-0.3451468456482456
05-30-2014,0.49816667286452715
05-29-2014,0.1933310849190571
05-28-2014,-0.09569404871784581
05-27-2014,0.5023754401196161
05-23-2014,0.15665271966527197
05-22-2014,0.019813105380687555
05-21-2014,-0.16171455824490283
05-20-2014,-0.2609530858975715
05-19-2014,0.150218420279132
05-16-2014,0.19671296015525502
05-15-2014,0.3872623254248696
05-14-2014,0.041736051464530494
05-13-2014,-0.25079452630473037
05-12-2014,-0.26882525782105204
05-09-2014,0.26617952801857775
05-08-2014,-0.18583886837650831
05-07-2014,-0.24481771358943882
05-06-2014,0.3047969255979088
05-05-2014,0.4989327173309161
05-02-2014,-0.21525929325378615
05-01-2014,-0.46555804912745424
04-30-2014,0.3535006473458819
04-29-2014,-0.4960644411171801
04-28-2014,0.7154192733742754
04-25-2014,-0.48642026256738286
04-24-2014,0.9241191066997518
04-23-2014,0.9497124847948689
04-22-2014,0.1096386281366955
04-21-2014,-0.3579784929294521
04-17-2014,0.3239289718651404
04-16-2014,-0.19409508799579722
04-15-2014,0.29569123953440885
04-14-2014,-0.24305970610663424
04-11-2014,0.1338006776492581
04-10-2014,0.16240221642764016
04-09-2014,-0.1546559819983238
04-08-2014,-0.1585714561718735
04-07-2014,0.05303955078125
04-04-2014,0.6954812004139358
04-03-2014,-0.10019243900924948
04-02-2014,-0.10131101813110181
04-01-2014,0.19025880243695945
03-31-2014,-0.15902554795476756
03-28-2014,-0.09668713822717127
03-27-2014,-0.2593218755837848
03-26-2014,0.061903014312778344
03-25-2014,-0.2063745709877515
03-24-2014,-0.04904632152588556
03-21-2014,0.7948621486537325
03-20-2014,-0.07277936962750717
03-19-2014,0.07206774047065737
03-18-2014,0.0506272275699492
03-17-2014,-0.15874589796255636
